test_id,test_name,model,carrier,family_id,probe_class,pass,is_infra_error,expected_result
285,QS044A,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,0,0,TRUE
285,QS044A,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,0,0,TRUE
285,QS044A,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,0,0,TRUE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
286,QS044B,nvidia/nemotron-3-nano-omni,baseline,QS-FA44,quant-scope,1,0,FALSE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
287,QS045A,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,TRUE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
288,QS045B,nvidia/nemotron-3-nano-omni,baseline,QS-FA45,quant-scope,1,0,FALSE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
289,QS046A,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,TRUE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
290,QS046B,nvidia/nemotron-3-nano-omni,baseline,QS-FA46,quant-scope,1,0,FALSE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
291,QS047A,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,TRUE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
292,QS047B,nvidia/nemotron-3-nano-omni,baseline,QS-FA47,quant-scope,1,0,FALSE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
293,QS048A,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,TRUE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
294,QS048B,nvidia/nemotron-3-nano-omni,baseline,QS-FA48,quant-scope,1,0,FALSE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
295,QS049A,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,0,0,TRUE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
296,QS049B,nvidia/nemotron-3-nano-omni,baseline,QS-FA49,quant-scope,1,0,FALSE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
297,QS050A,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,TRUE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
298,QS050B,nvidia/nemotron-3-nano-omni,baseline,QS-FA50,quant-scope,1,0,FALSE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
299,QS051A,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,0,0,TRUE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
300,QS051B,nvidia/nemotron-3-nano-omni,baseline,QS-FA51,quant-scope,1,0,FALSE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
301,QS052A,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,TRUE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
302,QS052B,nvidia/nemotron-3-nano-omni,baseline,QS-FA52,quant-scope,1,0,FALSE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
303,QS053A,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,TRUE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
304,QS053B,nvidia/nemotron-3-nano-omni,baseline,QS-FA53,quant-scope,1,0,FALSE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
305,QS054A,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,TRUE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
306,QS054B,nvidia/nemotron-3-nano-omni,baseline,QS-FA54,quant-scope,1,0,FALSE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
307,QS055A,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,TRUE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
308,QS055B,nvidia/nemotron-3-nano-omni,baseline,QS-FA55,quant-scope,1,0,FALSE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
309,QS056A,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,TRUE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
310,QS056B,nvidia/nemotron-3-nano-omni,baseline,QS-FA56,quant-scope,1,0,FALSE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
311,QS057A,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,TRUE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
312,QS057B,nvidia/nemotron-3-nano-omni,baseline,QS-FA57,quant-scope,1,0,FALSE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
313,QS058A,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
314,QS059B,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,FALSE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
315,QS060C,nvidia/nemotron-3-nano-omni,baseline,QS-EA01,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
316,QS061A,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
317,QS062B,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,FALSE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
318,QS063C,nvidia/nemotron-3-nano-omni,baseline,QS-EA02,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
319,QS064A,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
320,QS065B,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,FALSE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
321,QS066C,nvidia/nemotron-3-nano-omni,baseline,QS-EA03,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
322,QS067A,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
323,QS068B,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,FALSE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
324,QS069C,nvidia/nemotron-3-nano-omni,baseline,QS-EA04,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
325,QS070A,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
326,QS071B,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,FALSE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
327,QS072C,nvidia/nemotron-3-nano-omni,baseline,QS-EA05,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
328,QS073A,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
329,QS074B,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,FALSE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
330,QS075C,nvidia/nemotron-3-nano-omni,baseline,QS-EA06,quant-scope,1,0,TRUE
