test_id,test_name,model,carrier,family_id,probe_class,rep,pass,is_infra_error,expected_result
292,QS047B,google/gemma-4-e2b,neutral_control,QS-FA47,quant-scope,5,1,0,FALSE
292,QS047B,google/gemma-4-e2b,neutral_control,QS-FA47,quant-scope,6,1,0,FALSE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,1,1,0,TRUE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,2,0,0,TRUE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,3,0,0,TRUE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,4,0,0,TRUE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,5,0,0,TRUE
293,QS048A,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,6,0,0,TRUE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,1,1,0,FALSE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,2,1,0,FALSE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,3,1,0,FALSE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,4,1,0,FALSE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,5,1,0,FALSE
294,QS048B,google/gemma-4-e2b,neutral_control,QS-FA48,quant-scope,6,1,0,FALSE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,1,1,0,TRUE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,2,1,0,TRUE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,3,1,0,TRUE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,4,1,0,TRUE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,5,1,0,TRUE
295,QS049A,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,6,1,0,TRUE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,1,1,0,FALSE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,2,1,0,FALSE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,3,1,0,FALSE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,4,1,0,FALSE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,5,1,0,FALSE
296,QS049B,google/gemma-4-e2b,neutral_control,QS-FA49,quant-scope,6,1,0,FALSE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,1,1,0,TRUE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,2,0,0,TRUE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,3,0,0,TRUE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,4,0,0,TRUE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,5,0,0,TRUE
297,QS050A,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,6,0,0,TRUE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,1,1,0,FALSE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,2,1,0,FALSE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,3,1,0,FALSE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,4,1,0,FALSE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,5,1,0,FALSE
298,QS050B,google/gemma-4-e2b,neutral_control,QS-FA50,quant-scope,6,1,0,FALSE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,1,0,0,TRUE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,2,0,0,TRUE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,3,0,0,TRUE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,4,0,0,TRUE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,5,0,0,TRUE
299,QS051A,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,6,0,0,TRUE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,1,1,0,FALSE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,2,1,0,FALSE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,3,1,0,FALSE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,4,1,0,FALSE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,5,1,0,FALSE
300,QS051B,google/gemma-4-e2b,neutral_control,QS-FA51,quant-scope,6,1,0,FALSE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,1,0,0,TRUE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,2,0,0,TRUE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,3,0,0,TRUE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,4,0,0,TRUE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,5,0,0,TRUE
301,QS052A,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,6,0,0,TRUE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,1,1,0,FALSE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,2,1,0,FALSE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,3,1,0,FALSE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,4,1,0,FALSE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,5,1,0,FALSE
302,QS052B,google/gemma-4-e2b,neutral_control,QS-FA52,quant-scope,6,1,0,FALSE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,1,0,0,TRUE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,2,1,0,TRUE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,3,1,0,TRUE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,4,1,0,TRUE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,5,1,0,TRUE
303,QS053A,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,6,1,0,TRUE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,1,1,0,FALSE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,2,1,0,FALSE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,3,1,0,FALSE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,4,1,0,FALSE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,5,1,0,FALSE
304,QS053B,google/gemma-4-e2b,neutral_control,QS-FA53,quant-scope,6,1,0,FALSE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,1,1,0,TRUE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,2,0,0,TRUE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,3,0,0,TRUE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,4,0,0,TRUE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,5,0,0,TRUE
305,QS054A,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,6,0,0,TRUE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,1,1,0,FALSE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,2,1,0,FALSE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,3,1,0,FALSE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,4,1,0,FALSE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,5,1,0,FALSE
306,QS054B,google/gemma-4-e2b,neutral_control,QS-FA54,quant-scope,6,1,0,FALSE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,1,1,0,TRUE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,2,1,0,TRUE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,3,1,0,TRUE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,4,1,0,TRUE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,5,1,0,TRUE
307,QS055A,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,6,1,0,TRUE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,1,1,0,FALSE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,2,1,0,FALSE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,3,1,0,FALSE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,4,1,0,FALSE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,5,1,0,FALSE
308,QS055B,google/gemma-4-e2b,neutral_control,QS-FA55,quant-scope,6,1,0,FALSE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,1,0,0,TRUE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,2,1,0,TRUE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,3,1,0,TRUE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,4,1,0,TRUE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,5,1,0,TRUE
309,QS056A,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,6,1,0,TRUE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,1,1,0,FALSE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,2,1,0,FALSE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,3,1,0,FALSE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,4,1,0,FALSE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,5,1,0,FALSE
310,QS056B,google/gemma-4-e2b,neutral_control,QS-FA56,quant-scope,6,1,0,FALSE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,1,0,0,TRUE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,2,1,0,TRUE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,3,1,0,TRUE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,4,1,0,TRUE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,5,1,0,TRUE
311,QS057A,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,6,1,0,TRUE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,1,1,0,FALSE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,2,1,0,FALSE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,3,1,0,FALSE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,4,1,0,FALSE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,5,1,0,FALSE
312,QS057B,google/gemma-4-e2b,neutral_control,QS-FA57,quant-scope,6,1,0,FALSE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,1,1,0,TRUE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,2,1,0,TRUE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,3,1,0,TRUE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,4,1,0,TRUE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,5,1,0,TRUE
313,QS058A,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,6,1,0,TRUE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,1,0,0,FALSE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,2,1,0,FALSE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,3,1,0,FALSE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,4,1,0,FALSE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,5,1,0,FALSE
314,QS059B,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,6,1,0,FALSE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,1,1,0,TRUE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,2,1,0,TRUE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,3,1,0,TRUE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,4,1,0,TRUE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,5,1,0,TRUE
315,QS060C,google/gemma-4-e2b,neutral_control,QS-EA01,quant-scope,6,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,1,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,2,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,3,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,4,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,5,1,0,TRUE
316,QS061A,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,6,1,0,TRUE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,1,1,0,FALSE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,2,1,0,FALSE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,3,1,0,FALSE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,4,1,0,FALSE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,5,1,0,FALSE
317,QS062B,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,6,1,0,FALSE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,1,1,0,TRUE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,2,1,0,TRUE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,3,1,0,TRUE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,4,1,0,TRUE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,5,1,0,TRUE
318,QS063C,google/gemma-4-e2b,neutral_control,QS-EA02,quant-scope,6,1,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,1,0,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,2,0,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,3,0,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,4,0,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,5,0,0,TRUE
319,QS064A,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,6,0,0,TRUE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,1,0,0,FALSE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,2,0,0,FALSE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,3,0,0,FALSE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,4,0,0,FALSE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,5,0,0,FALSE
320,QS065B,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,6,0,0,FALSE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,1,1,0,TRUE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,2,1,0,TRUE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,3,1,0,TRUE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,4,1,0,TRUE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,5,1,0,TRUE
321,QS066C,google/gemma-4-e2b,neutral_control,QS-EA03,quant-scope,6,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,1,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,2,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,3,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,4,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,5,1,0,TRUE
322,QS067A,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,6,1,0,TRUE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,1,1,0,FALSE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,2,1,0,FALSE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,3,1,0,FALSE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,4,1,0,FALSE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,5,1,0,FALSE
323,QS068B,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,6,1,0,FALSE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,1,1,0,TRUE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,2,1,0,TRUE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,3,1,0,TRUE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,4,1,0,TRUE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,5,1,0,TRUE
324,QS069C,google/gemma-4-e2b,neutral_control,QS-EA04,quant-scope,6,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,1,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,2,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,3,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,4,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,5,1,0,TRUE
325,QS070A,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,6,1,0,TRUE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,1,1,0,FALSE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,2,1,0,FALSE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,3,1,0,FALSE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,4,1,0,FALSE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,5,1,0,FALSE
326,QS071B,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,6,1,0,FALSE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,1,1,0,TRUE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,2,1,0,TRUE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,3,1,0,TRUE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,4,1,0,TRUE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,5,1,0,TRUE
327,QS072C,google/gemma-4-e2b,neutral_control,QS-EA05,quant-scope,6,1,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,1,0,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,2,0,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,3,0,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,4,0,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,5,0,0,TRUE
328,QS073A,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,6,0,0,TRUE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,1,1,0,FALSE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,2,1,0,FALSE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,3,1,0,FALSE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,4,1,0,FALSE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,5,1,0,FALSE
329,QS074B,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,6,1,0,FALSE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,1,1,0,TRUE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,2,1,0,TRUE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,3,1,0,TRUE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,4,1,0,TRUE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,5,1,0,TRUE
330,QS075C,google/gemma-4-e2b,neutral_control,QS-EA06,quant-scope,6,1,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,1,0,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,2,0,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,3,0,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,4,0,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,5,0,0,TRUE
331,QS076A,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,6,0,0,TRUE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,1,1,0,FALSE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,2,1,0,FALSE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,3,1,0,FALSE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,4,1,0,FALSE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,5,1,0,FALSE
332,QS077B,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,6,1,0,FALSE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,1,1,0,TRUE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,2,1,0,TRUE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,3,1,0,TRUE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,4,1,0,TRUE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,5,1,0,TRUE
333,QS078C,google/gemma-4-e2b,neutral_control,QS-EA07,quant-scope,6,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,1,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,2,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,3,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,4,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,5,1,0,TRUE
334,QS079A,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,6,1,0,TRUE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,1,0,0,FALSE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,2,1,0,FALSE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,3,1,0,FALSE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,4,1,0,FALSE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,5,1,0,FALSE
335,QS080B,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,6,1,0,FALSE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,1,1,0,TRUE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,2,1,0,TRUE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,3,1,0,TRUE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,4,1,0,TRUE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,5,1,0,TRUE
336,QS081C,google/gemma-4-e2b,neutral_control,QS-EA08,quant-scope,6,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,1,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,2,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,3,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,4,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,5,1,0,TRUE
337,QS082A,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,6,1,0,TRUE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,1,0,0,FALSE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,2,1,0,FALSE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,3,1,0,FALSE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,4,1,0,FALSE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,5,1,0,FALSE
338,QS083B,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,6,1,0,FALSE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,1,1,0,TRUE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,2,1,0,TRUE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,3,1,0,TRUE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,4,1,0,TRUE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,5,1,0,TRUE
339,QS084C,google/gemma-4-e2b,neutral_control,QS-EA09,quant-scope,6,1,0,TRUE
